location,longitude,latitude,NDVI_Landsat_mean,NDVI_Landsat_std,NDVI_texture,NIR,Red,SWOIR1,SWOIR2,TPI,aspect,brightness,current_NDVI,elevation,slope
mali,-6.1534596962187225,13.250150440762942,0.14312922954559326,0.044780128502712215,0.03147407934097822,4364.0,3269.6,5645.714285714285,5046.6,0,167.795654296875,3816.8,0.14336617290973663,288,0.28171342611312866
mali,-6.315156447360237,13.268116746445333,0.16838853061199188,0.061196873808138506,0.042227122749089546,2857.0,1625.0,4041.0,2778.5,0,189.71707153320312,2241.0,0.27487727999687195,315,0.2646518647670746
mali,-6.297190141677846,13.268116746445333,0.16462019085884094,0.05781645646080593,0.04146922062723968,2722.5,1477.5,3853.5,2629.5,0,182.80099487304688,2100.0,0.2964285612106323,315,0.30469411611557007
mali,-6.279223835995456,13.268116746445333,0.1776455044746399,0.05739421297673261,0.04104168127838537,2859.0,1504.5,3945.5,2687.0,0,142.78656005859375,2181.75,0.31041595339775085,316,0.4185285270214081
mali,-6.261257530313065,13.268116746445333,0.1538277268409729,0.04668418634075025,0.04382545034977703,3700.5,2581.5,4714.0,4029.5,0,125.64673614501953,3141.0,0.17812798917293549,298,0.3481314778327942
mali,-6.243291224630675,13.268116746445333,0.15201984345912933,0.04620258010917431,0.04300684228778204,3167.5,2164.0,4559.5,3726.0,0,289.4901428222656,2665.75,0.18822094798088074,297,0.1737416535615921
mali,-6.225324918948284,13.268116746445333,0.1643192172050476,0.05496283774352768,0.04288753911784416,3015.0,1542.3333333333333,3926.0,2712.25,0,302.97802734375,2278.6666666666665,0.3231422007083893,309,0.3727342188358307
mali,-6.207358613265894,13.268116746445333,0.1766686886548996,0.05263823345570632,0.0410864186201822,3099.75,1708.5,4136.5,2898.6,0,23.76537322998047,2404.125,0.2893464267253876,318,0.11084333062171936
mali,-6.189392307583503,13.268116746445333,0.1551213562488556,0.04004766454148027,0.037449061351750114,3633.230769230769,2354.3333333333335,4788.25,4020.0,0,85.3630142211914,2993.7820512820513,0.2135922759771347,306,0.17926239967346191
mali,-6.171426001901113,13.268116746445333,0.16288594901561737,0.04538842313974912,0.03760698506045178,3151.5,1766.4117647058824,4331.25,3186.4,0,148.3477020263672,2458.9558823529414,0.28164154291152954,306,0.0851222574710846
mali,-6.1534596962187225,13.268116746445333,0.15974687039852142,0.04672662104598571,0.03263012272239163,3702.0,2416.4,4970.75,4109.0,0,123.97283935546875,3059.2,0.210120290517807,303,0.23340681195259094
